day_id;event_time;event_id;event_type;user_id;worker_id;profile;routine;resource;planned_order;assistance;cardio_planned;cable_planned;speed_m_per_min;origin;destination;duration_min;wait_min;outcome;water_liters;towel_count;stock_after;dissatisfaction
D012;612,52;1633;exercise;U-0206;;intense;push;shoulder_press;2,0;False;;;;49;49;11,417;9,69;completed;0,383;;0,61;
D012;612,614;1634;exercise;U-0207;;intense;legs;leg_curl;2,0;False;;;;24;24;16,45;0,0;completed;0,545;;0,72;
D012;613,137;1635;supply_pickup;U-0203;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;20,0;
D012;613,423;1636;exercise;U-0194;;standard;push;chest_fly;3,0;False;;;;;;;;retry_failed;;;;
D012;614,479;1637;exercise;U-0208;;standard;upper;seated_row;4,0;False;;;;15;15;7,936;0,0;completed;0,205;;0,75;
D012;615,383;1638;exercise;U-0209;;flexible;upper;chest_fly;3,0;False;;;;46;46;7,105;2,17;completed;0,306;;0,56;
D012;615,971;1639;exercise;U-0211;;standard;push;shoulder_press;2,0;False;;;;45;45;6,138;5,31;completed;0,109;;0,63;
D012;616,481;1640;supply_pickup;U-0199;;standard;;water;;;;;;;48;0,75;;completed;1,25;;8,25;
D012;617,068;1641;exercise;U-0198;;standard;upper;seated_row;4,0;False;;;;29;29;11,789;0,97;completed;0,301;;0,18;
D012;617,168;1642;supply_pickup;U-0201;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;18,0;
D012;618,024;1643;visit;U-0214;;standard;full_body;gym;;;False;False;71,1;;1;34,29;0,0;completed;;;26,0;0,0
D012;618,124;1644;exercise;U-0201;;standard;upper;chest_press;1,0;False;;;;42;42;6,84;0,0;completed;0,371;;0,59;
D012;618,235;1645;registration;U-0214;R-01;standard;;R-01;;;;;;;7;1,44;0,0;completed;;2,0;;
D012;618,906;1646;exercise;U-0202;;standard;full_body;leg_curl;4,0;False;;;;31;31;7,061;0,0;completed;0,263;;0,4;
D012;619,846;1647;exercise;U-0214;;standard;full_body;leg_press;1,0;False;;;;26;26;9,328;0,0;completed;0,414;;1,09;
D012;622,549;1648;exercise;U-0203;;intense;push;chest_fly;3,0;False;;;;46;46;8,973;8,58;completed;0,314;;0,61;
D012;623,056;1649;supply_pickup;U-0207;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;16,0;
D012;623,806;1650;supply_pickup;U-0208;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;14,0;
D012;624,05;1651;exercise;U-0207;;intense;legs;leg_extension;3,0;False;;;;10;10;10,009;0,0;completed;0,731;;0,25;
D012;624,339;1652;exercise;U-0209;;flexible;upper;shoulder_press;1,0;False;;;;45;45;10,165;1,75;completed;0,148;;0,36;
D012;624,556;1653;supply_pickup;U-0211;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;12,0;
D012;624,593;1654;exercise;U-0208;;standard;upper;cable;5,0;False;;;;43;43;9,566;0,0;completed;0,281;;0,56;
D012;625,306;1655;supply_pickup;U-0210;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;10,0;
D012;625,544;1656;visit;U-0215;;intense;full_body;gym;;;True;False;59,77;;1;87,67;20,76;completed;;;25,0;0,06
D012;625,795;1657;registration;U-0215;R-02;intense;;R-02;;;;;;;7;1,68;0,0;completed;;2,0;;
D012;626,259;1658;exercise;U-0210;;intense;pull;biceps_curl;3,0;False;;;;33;33;12,517;0,0;completed;0,368;;0,48;
D012;627,751;1659;exercise;U-0215;;intense;full_body;leg_press;1,0;False;;;;32;32;19,375;0,0;completed;0,574;;1,11;
D012;628,384;1660;visit;U-0216;;flexible;upper;gym;;;False;False;71,22;;1;52,47;8,89;incomplete;;;26,0;0,18
D012;628,594;1661;registration;U-0216;R-01;flexible;;R-01;;;;;;;7;2,48;0,0;completed;;2,0;;
D012;629,241;1662;cardio;U-0207;;intense;legs;treadmill;;;True;;;14;14;21,99;0,0;completed;;;;
D012;629,31;1663;exercise;U-0214;;standard;full_body;chest_press;2,0;False;;;;47;47;8,622;0,0;completed;0,165;;0,86;
D012;629,562;1664;cardio;U-0198;;standard;upper;treadmill;;;True;;;35;35;15,007;0,0;completed;;;;
D012;629,569;1665;visit;U-0217;;intense;push;gym;;;True;False;69,87;;1;74,59;32,8;completed;;;27,0;0,14
D012;629,569;1666;cardio;U-0217;;intense;push;treadmill;;;True;;;;;;;not_completed;;;;
D012;629,626;1667;exercise;U-0208;;standard;upper;chest_press;1,0;False;;;;42;42;7,347;0,0;completed;0,246;;0,39;
D012;629,784;1668;registration;U-0217;R-02;intense;;R-02;;;;;;;7;3,1;0,0;completed;;2,0;;
D012;629,975;1669;visit;U-0218;;intense;push;gym;;;False;False;73,03;;1;58,66;24,91;completed;;;27,0;0,07
D012;630,781;1670;visit;U-0219;;flexible;upper;gym;;;False;False;69,36;;1;34,45;9,33;incomplete;;;29,0;0,16
D012;630,904;1671;visit;U-0220;;flexible;upper;gym;;;True;True;69,17;;1;52,14;14,28;incomplete;;;26,0;0,29
D012;630,904;1672;cardio;U-0220;;flexible;upper;treadmill;;;True;;;;;;;not_completed;;;;
D012;631,079;1673;registration;U-0218;R-01;intense;;R-01;;;;;;;7;1,29;0,9;completed;;2,0;;
D012;631,351;1674;exercise;U-0216;;flexible;upper;seated_row;4,0;False;;;;15;15;8,443;0,0;completed;0,487;;1,03;
D012;631,988;1675;visit;U-0221;;standard;push;gym;;;True;False;82,54;;1;46,36;31,83;incomplete;;;29,0;0,55
D012;631,988;1676;cardio;U-0221;;standard;push;treadmill;;;True;;;;;;;not_completed;;;;
D012;632,12;1677;visit;U-0222;;standard;legs;gym;;;True;False;78,51;;1;48,94;2,63;completed;;;25,0;0,02
D012;632,368;1678;registration;U-0219;R-01;flexible;;R-01;;;;;;;7;1,82;1,37;completed;;2,0;;
D012;632,693;1679;exercise;U-0201;;standard;upper;shoulder_press;3,0;False;;;;49;49;8,587;6,57;completed;0,158;;0,33;
D012;632,73;1680;exercise;U-0211;;standard;push;chest_fly;3,0;False;;;;46;46;7,059;7,36;completed;0,316;;0,28;
D012;632,883;1681;registration;U-0220;R-02;flexible;;R-02;;;;;;;7;1,91;1,76;completed;;2,0;;
D012;632,936;1682;supply_pickup;U-0206;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;8,0;
D012;632,953;1683;visit;U-0223;;standard;full_body;gym;;;False;False;65,94;;1;60,19;18,75;completed;;;27,0;0,09
D012;633,879;1684;exercise;U-0213;;intense;push;shoulder_press;2,0;False;;;;45;45;13,394;11,27;completed;0,184;;0,5;
D012;634,185;1685;registration;U-0221;R-01;standard;;R-01;;;;;;;7;1,32;2,02;completed;;2,0;;
D012;634,492;1686;exercise;U-0219;;flexible;upper;lat_pulldown;2,0;False;;;;22;22;16,34;0,0;completed;0,214;;1,04;
D012;634,795;1687;registration;U-0222;R-02;standard;;R-02;;;;;;;7;1,96;2,48;completed;;2,0;;
D012;635,048;1688;exercise;U-0220;;flexible;upper;cable;5,0;False;;;;8;8;8,411;0,0;completed;0,225;;1,01;
D012;635,51;1689;registration;U-0223;R-01;standard;;R-01;;;;;;;7;2,08;2,33;completed;;2,0;;
D012;636,636;1690;supply_pickup;U-0214;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;6,0;
D012;636,907;1691;exercise;U-0222;;standard;legs;leg_press;1,0;False;;;;26;26;8,461;0,0;completed;0,352;;0,89;
D012;636,978;1692;exercise;U-0210;;intense;pull;cable;4,0;False;;;;43;43;14,182;0,0;completed;0,425;;0,2;
D012;637,263;1693;visit;U-0224;;flexible;upper;gym;;;False;True;67,56;;1;52,29;13,57;incomplete;;;26,0;0,18
D012;637,484;1694;exercise;U-0214;;standard;full_body;seated_row;3,0;False;;;;29;29;9,786;0,0;completed;0,251;;0,39;
D012;637,485;1695;registration;U-0224;R-02;flexible;;R-02;;;;;;;7;0,85;0,0;completed;;2,0;;
D012;637,717;1696;exercise;U-0206;;intense;push;chest_fly;3,0;False;;;;46;46;8,438;3,93;completed;0,413;;0,28;
D012;638,478;1697;exercise;U-0224;;flexible;upper;biceps_curl;4,0;False;;;;11;11;5,912;0,0;completed;0,104;;0,96;
D012;639,034;1698;visit;U-0225;;standard;pull;gym;;;False;False;64,71;;1;39,92;13,2;completed;;;27,0;0,06
D012;639,253;1699;visit;U-0226;;flexible;full_body;gym;;;True;True;74,72;;1;53,68;13,21;incomplete;;;27,0;0,28
D012;639,253;1700;cardio;U-0226;;flexible;full_body;treadmill;;;True;;;;;;;not_completed;;;;
D012;639,266;1701;registration;U-0225;R-01;standard;;R-01;;;;;;;7;1,97;0,0;completed;;2,0;;
D012;639,363;1702;exercise;U-0212;;standard;push;shoulder_press;2,0;False;;;;;;;;retry_failed;;;;
D012;639,363;1703;exercise;U-0212;;standard;push;chest_fly;3,0;False;;;;;45;;0,0;omitted;;;;
D012;639,454;1704;registration;U-0226;R-02;flexible;;R-02;;;;;;;7;1,71;0,0;completed;;2,0;;
D012;639,899;1705;cardio;U-0201;;standard;upper;treadmill;;;True;;;28;28;28,0;0,0;completed;;;;
D012;640,776;1706;exercise;U-0218;;intense;push;chest_press;1,0;False;;;;42;42;7,087;8,18;completed;0,419;;1,21;
D012;640,991;1707;supply_pickup;U-0208;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;4,0;
D012;641,33;1708;exercise;U-0215;;intense;full_body;chest_press;2,0;False;;;;47;47;9,78;0,0;completed;0,271;;0,52;
D012;641,358;1709;exercise;U-0226;;flexible;full_body;biceps_curl;3,0;False;;;;33;33;7,623;0,0;completed;0,184;;0,91;
D012;641,63;1710;exercise;U-0225;;standard;pull;lat_pulldown;1,0;False;;;;36;36;7,77;0,0;completed;0,634;;0,84;
D012;641,929;1711;assistance;U-0208;PT-01;standard;;shoulder_press-01;;;;;;;49;;0,22;arrived;;;;
D012;641,929;1712;worker_travel;;PT-01;;;trainers;;;;;95,62;22;49;0,217;;completed;;;;
D012;642,147;1713;exercise;U-0208;;standard;upper;shoulder_press;3,0;True;;;;49;49;10,325;0,0;completed;0,147;;0,11;
D012;642,674;1714;visit;U-0227;;intense;push;gym;;;False;False;53,34;;1;70,59;46,83;incomplete;;;24,0;0,33
D012;642,955;1715;registration;U-0227;R-02;intense;;R-02;;;;;;;7;1,56;0,0;completed;;2,0;;
D012;643,711;1716;exercise;U-0219;;flexible;upper;seated_row;4,0;False;;;;15;15;7,708;0,25;completed;0,238;;0,79;
D012;643,746;1717;exercise;U-0216;;flexible;upper;lat_pulldown;2,0;False;;;;22;22;8,223;0,0;completed;0,257;;0,81;
D012;644,518;1718;exercise;U-0224;;flexible;upper;cable;5,0;False;;;;8;8;7,951;0,0;completed;0,204;;0,74;
D012;644,863;1719;exercise;U-0214;;standard;full_body;leg_extension;4,0;False;;;;10;10;5,452;0,0;completed;0,314;;0,08;
D012;644,939;1720;visit;U-0228;;intense;pull;gym;;;False;True;72,54;;1;59,16;8,53;completed;;;28,0;0,03
D012;645,146;1721;registration;U-0228;R-01;intense;;R-01;;;;;;;7;1,49;0,0;completed;;2,0;;
D012;645,432;1722;exercise;U-0223;;standard;full_body;leg_press;1,0;False;;;;26;26;10,669;7,66;completed;0,156;;0,9;
D012;645,496;1723;exercise;U-0222;;standard;legs;leg_extension;2,0;False;;;;12;12;9,699;0,0;completed;0,314;;0,48;
D012;645,904;1724;visit;U-0229;;flexible;pull;gym;;;False;True;62,39;;1;32,66;7,87;incomplete;;;28,0;0,15
D012;646,144;1725;registration;U-0229;R-02;flexible;;R-02;;;;;;;7;1,78;0,0;completed;;2,0;;
D012;646,223;1726;visit;U-0230;;standard;push;gym;;;False;False;65,82;;1;63,0;44,21;incomplete;;;24,0;0,36
D012;646,356;1727;visit;U-0231;;flexible;pull;gym;;;False;False;69,47;;1;34,09;8,13;completed;;;27,0;0,06
D012;646,637;1728;registration;U-0230;R-01;standard;;R-01;;;;;;;7;1,11;0,19;completed;;2,0;;
D012;646,96;1729;exercise;U-0228;;intense;pull;seated_row;1,0;False;;;;29;29;10,725;0,0;completed;0,513;;0,82;
D012;647,416;1730;exercise;U-0206;;intense;push;cable;4,0;False;;;;43;43;10,817;0,38;completed;0,245;;0,0;
D012;647,729;1731;visit;U-0232;;standard;full_body;gym;;;False;False;68,7;;1;53,18;35,43;incomplete;;;27,0;0,4
D012;647,751;1732;registration;U-0231;R-01;flexible;;R-01;;;;;;;7;1,01;1,18;completed;;2,0;;
D012;647,773;1733;visit;U-0233;;flexible;upper;gym;;;True;True;72,75;;1;51,04;16,31;incomplete;;;29,0;0,3
D012;647,773;1734;cardio;U-0233;;flexible;upper;treadmill;;;True;;;;;;;not_completed;;;;
D012;647,928;1735;assistance;U-0226;PT-02;flexible;;leg_press-02;;;;;;;32;;0,13;arrived;;;;
D012;647,928;1736;worker_travel;;PT-02;;;trainers;;;;;86,95;49;32;0,132;;completed;;;;
D012;647,948;1737;registration;U-0232;R-02;standard;;R-02;;;;;;;7;1,96;0,0;completed;;2,0;;
D012;648,06;1738;exercise;U-0226;;flexible;full_body;leg_press;1,0;True;;;;32;32;13,291;0,0;completed;0,433;;0,38;
D012;648,089;1739;exercise;U-0229;;flexible;pull;biceps_curl;3,0;False;;;;11;11;4,077;0,0;completed;0,337;;1,01;
D012;648,756;1740;registration;U-0233;R-01;flexible;;R-01;;;;;;;7;0,93;0,78;completed;;2,0;;
D012;648,963;1741;exercise;U-0231;;flexible;pull;biceps_curl;3,0;False;;;;33;33;5,685;0,0;completed;0,279;;1,08;
D012;649,314;1742;visit;U-0234;;express;pull;gym;;;True;False;91,88;;1;27,39;6,65;incomplete;;;29,0;0,18
D012;649,563;1743;exercise;U-0221;;standard;push;shoulder_press;2,0;False;;;;49;49;7,545;5,82;completed;0,382;;1,09;
D012;649,691;1744;registration;U-0234;R-01;express;;R-01;;;;;;;7;0,93;0,21;completed;;2,0;;
D012;649,714;1745;cardio;U-0208;;standard;upper;treadmill;;;True;;;21;21;16,304;0,0;completed_failed;;;;
D012;649,862;1746;exercise;U-0220;;flexible;upper;seated_row;4,0;False;;;;15;15;9,252;5,52;completed;0,188;;0,83;
D012;650,033;1747;supply_pickup;U-0219;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;2,0;
D012;650,043;1748;exercise;U-0233;;flexible;upper;lat_pulldown;2,0;False;;;;36;36;6,57;0,0;completed;0,306;;1,06;
D012;651,537;1749;exercise;U-0219;;flexible;upper;shoulder_press;3,0;False;;;;45;45;7,523;0,72;completed;0,388;;0,64;
D012;651,552;1750;supply_pickup;U-0215;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;0,0;
D012;651,809;1751;exercise;U-0217;;intense;push;chest_press;1,0;False;;;;42;42;15,414;18,68;completed;0,422;;1,16;
D012;652,286;1752;exercise;U-0234;;express;pull;lat_pulldown;1,0;False;;;;22;22;4,838;1,43;completed;0,329;;0,69;
D012;652,302;1753;stockout;U-0213;;intense;;towels;;;;;;;44;;;empty;;;0,0;
D012;652,302;1754;worker_travel;;R-02;;;receptionists;;;;;72,41;7;44;0,347;;completed;;;;
D012;652,418;1755;stockout;U-0216;;flexible;;towels;;;;;;;44;;;empty;;;0,0;
D012;652,649;1756;replenishment;;R-02;;;towels;;;;;;;44;4,133;;urgent;;;98,0;
D012;653,237;1757;visit;U-0235;;express;full_body;gym;;;False;False;82,54;;1;21,42;0,05;completed;;;29,0;0,0
D012;653,419;1758;registration;U-0235;R-01;express;;R-01;;;;;;;7;0,93;0,0;completed;;2,0;;
D012;653,493;1759;visit;U-0236;;intense;full_body;gym;;;False;False;58,77;;1;69,53;18,32;completed;;;24,0;0,05
D012;653,966;1760;visit;U-0237;;express;legs;gym;;;False;False;96,2;;1;18,74;8,48;incomplete;;;29,0;0,19
D012;654,211;1761;visit;U-0238;;flexible;full_body;gym;;;True;False;75,77;;1;59,19;7,98;completed;;;23,0;0,16
D012;654,211;1762;cardio;U-0238;;flexible;full_body;treadmill;;;True;;;;;;;not_completed;;;;
D012;654,322;1763;exercise;U-0229;;flexible;pull;cable;4,0;False;;;;8;8;7,024;0,01;completed;0,201;;0,74;
D012;654,344;1764;registration;U-0236;R-01;intense;;R-01;;;;;;;7;3,64;0,6;completed;;2,0;;
D012;654,578;1765;exercise;U-0235;;express;full_body;chest_press;1,0;False;;;;47;47;4,188;0,0;completed;0,241;;0,67;
D012;654,753;1766;visit;U-0239;;intense;push;gym;;;False;False;64,99;;1;75,53;42,25;completed;;;28,0;0,12
D012;655,435;1767;exercise;U-0232;;standard;full_body;leg_press;1,0;False;;;;26;26;5,569;5,35;completed;0,302;;0,88;
D012;655,566;1768;visit;U-0240;;express;upper;gym;;;False;False;81,83;;1;;;rejected_capacity;;;;
D012;656,187;1769;exercise;U-0225;;standard;pull;biceps_curl;3,0;False;;;;33;33;7,356;0,0;completed;0,577;;0,61;
D012;657,258;1770;worker_travel;;R-02;;;receptionists;;;;;72,41;44;7;0,347;;completed;;;;
D012;657,258;1771;supply_pickup;U-0222;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;98,0;
D012;657,605;1772;registration;U-0237;R-02;express;;R-02;;;;;;;7;0,79;3,48;completed;;2,0;;
D012;657,664;1773;exercise;U-0231;;flexible;pull;lat_pulldown;1,0;False;;;;22;22;8,934;3,87;completed;0,128;;0,91;
D012;657,788;1774;exercise;U-0234;;express;pull;biceps_curl;2,0;False;;;;11;11;4,623;0,0;completed;0,251;;0,55;
D012;657,98;1775;registration;U-0238;R-01;flexible;;R-01;;;;;;;7;2,59;3,57;completed;;2,0;;
D012;658,008;1776;supply_pickup;U-0224;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;96,0;
D012;658,096;1777;assistance;U-0222;PT-01;standard;;leg_curl-01;;;;;;;31;;0,14;arrived;;;;
D012;658,096;1778;worker_travel;;PT-01;;;trainers;;;;;95,62;49;31;0,145;;completed;;;;
D012;658,241;1779;exercise;U-0222;;standard;legs;leg_curl;3,0;True;;;;31;31;6,588;0,0;completed;0,36;;0,09;
D012;658,26;1780;exercise;U-0236;;intense;full_body;leg_press;1,0;False;;;;32;32;8,917;0,0;completed;0,39;;1,07;
D012;658,394;1781;registration;U-0239;R-02;intense;;R-02;;;;;;;7;2,96;3,41;completed;;2,0;;
D012;658,758;1782;supply_pickup;U-0226;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;94,0;
D012;658,818;1783;visit;U-0241;;standard;push;gym;;;False;True;63,22;;1;46,68;38,29;incomplete;;;27,0;0,52
D012;659,149;1784;exercise;U-0223;;standard;full_body;chest_press;2,0;False;;;;47;47;11,536;3,6;completed;0,201;;0,47;
D012;659,316;1785;exercise;U-0235;;express;full_body;seated_row;2,0;False;;;;29;29;4,811;0,0;completed;0,281;;0,47;
D012;659,508;1786;supply_pickup;U-0220;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;92,0;
D012;660,258;1787;supply_pickup;U-0213;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;90,0;
D012;660,33;1788;exercise;U-0220;;flexible;upper;chest_fly;3,0;False;;;;46;46;3,628;0,0;completed;0,275;;0,54;
D012;660,572;1789;registration;U-0241;R-01;standard;;R-01;;;;;;;7;0,92;1,52;completed;;2,0;;
D012;660,827;1790;exercise;U-0238;;flexible;full_body;seated_row;3,0;False;;;;15;15;7,232;0,0;completed;0,285;;0,97;
D012;661,008;1791;supply_pickup;U-0216;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;88,0;
D012;661,212;1792;exercise;U-0215;;intense;full_body;lat_pulldown;3,0;False;;;;36;36;17,487;8,83;completed;0,312;;0,0;
D012;661,246;1793;assistance;U-0233;PT-02;flexible;;cable-02;;;;;;;43;;0,13;arrived;;;;
D012;661,246;1794;worker_travel;;PT-02;;;trainers;;;;;86,95;32;43;0,132;;completed;;;;
D012;661,378;1795;exercise;U-0233;;flexible;upper;cable;5,0;True;;;;43;43;5,081;0,0;completed;0,193;;0,94;
D012;661,758;1796;supply_pickup;U-0229;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;86,0;
D012;661,872;1797;exercise;U-0218;;intense;push;shoulder_press;2,0;False;;;;49;49;13,52;10,03;completed;0,283;;0,9;
D012;662,255;1798;visit;U-0242;;intense;push;gym;;;False;False;53,62;;1;;;rejected_capacity;;;;
D012;662,508;1799;supply_pickup;U-0234;;express;;towels;;;;;;;44;0,75;;completed;;2,0;84,0;
D012;663,474;1800;exercise;U-0229;;flexible;pull;seated_row;2,0;False;;;;29;29;5,771;0,86;completed;0,405;;0,46;
D012;663,518;1801;exercise;U-0237;;express;legs;leg_press;1,0;False;;;;;;;;omitted;;;;
D012;663,558;1802;supply_pickup;U-0235;;express;;towels;;;;;;;44;0,75;;completed;;2,0;82,0;
D012;663,57;1803;exercise;U-0237;;express;legs;leg_extension;2,0;False;;;;12;12;4,023;0,0;completed;0,381;;0,69;
D012;663,861;1804;visit;U-0243;;standard;push;gym;;;True;False;76,59;;1;37,92;29,94;incomplete;;;27,0;0,55
D012;663,861;1805;cardio;U-0243;;standard;push;treadmill;;;True;;;;;;;not_completed;;;;
D012;664,026;1806;visit;U-0244;;flexible;full_body;gym;;;False;True;75,57;;1;49,19;9,35;completed;;;26,0;0,07
D012;664,057;1807;registration;U-0243;R-02;standard;;R-02;;;;;;;7;1,86;0,0;completed;;2,0;;
D012;664,225;1808;registration;U-0244;R-01;flexible;;R-01;;;;;;;7;1,26;0,0;completed;;2,0;;
D012;664,474;1809;exercise;U-0235;;express;full_body;leg_press;3,0;False;;;;26;26;5,052;0,0;completed;0,327;;0,06;
D012;664,813;1810;exercise;U-0219;;flexible;upper;chest_press;1,0;True;;;;;47;;7,0;pending;;;;
D012;664,962;1811;supply_pickup;U-0225;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;80,0;
D012;665,717;1812;exercise;U-0244;;flexible;full_body;cable;5,0;False;;;;8;8;10,617;0,0;completed;0,344;;1,07;
D012;665,74;1813;cardio;U-0222;;standard;legs;treadmill;;;True;;;35;35;11,841;0,0;completed;;;;
D012;665,747;1814;visit;U-0245;;flexible;pull;gym;;;False;True;62,55;;1;42,81;12,0;incomplete;;;26,0;0,18
D012;665,987;1815;registration;U-0245;R-01;flexible;;R-01;;;;;;;7;1,29;0,0;completed;;2,0;;
D012;666,145;1816;exercise;U-0224;;flexible;upper;shoulder_press;3,0;False;;;;45;45;8,558;0,0;completed;0,273;;0,55;
D012;666,712;1817;exercise;U-0228;;intense;pull;lat_pulldown;2,0;False;;;;22;22;12,902;8,53;completed;0,458;;0,52;
D012;666,847;1818;supply_pickup;U-0231;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;78,0;
D012;667,196;1819;visit;U-0246;;express;pull;gym;;;False;True;80,04;;1;;;rejected_capacity;;;;
D012;667,432;1820;exercise;U-0245;;flexible;pull;biceps_curl;3,0;False;;;;11;11;6,901;0,0;completed;0,244;;0,99;
D012;668,0;1821;exercise;U-0226;;flexible;full_body;cable;5,0;False;;;;43;43;7,582;1,26;completed;0,355;;0,15;
D012;668,034;1822;supply_pickup;U-0233;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;76,0;
D012;668,333;1823;exercise;U-0234;;express;pull;seated_row;3,0;False;;;;;;;;omitted;;;;
D012;668,516;1824;cardio;U-0234;;express;pull;treadmill;;;True;;;28;28;8,431;0,0;completed;;;;
D012;668,64;1825;exercise;U-0216;;flexible;upper;chest_press;1,0;False;;;;47;47;7,814;6,78;completed;0,279;;0,54;
D012;668,655;1826;exercise;U-0237;;express;legs;leg_curl;3,0;False;;;;24;24;3,491;0,0;completed;0,438;;0,38;
D012;668,689;1827;exercise;U-0227;;intense;push;chest_press;1,0;False;;;;42;42;8,901;23,86;completed;0,599;;1,11;
D012;668,784;1828;supply_pickup;U-0223;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;74,0;
D012;668,869;1829;supply_pickup;U-0215;;intense;;water;;;;;;;48;0,75;;completed;1,5;;6,75;
D012;669,117;1830;exercise;U-0213;;intense;push;chest_fly;3,0;False;;;;46;46;6,197;8,03;completed;0,24;;0,0;
D012;669,253;1831;exercise;U-0220;;flexible;upper;lat_pulldown;2,0;False;;;;36;36;8,199;0,0;completed;0,166;;0,26;
D012;669,419;1832;worker_travel;;M-01;;;technicians;;;;;57,29;7;21;0,087;;completed;;;;
D012;669,419;1833;repair;;M-01;;;treadmill;;;;;;21;21;26,65;0,09;returned_same_day;;;;
D012;669,992;1834;assistance;U-0235;PT-01;express;;biceps_curl-02;;;;;;;33;;0,05;arrived;;;;
D012;669,992;1835;worker_travel;;PT-01;;;trainers;;;;;95,62;31;33;0,052;;completed;;;;
D012;670,044;1836;exercise;U-0235;;express;full_body;biceps_curl;4,0;True;;;;33;33;4,422;0,0;completed;0,33;;0,0;
D012;670,341;1837;visit;U-0247;;flexible;push;gym;;;True;True;82,09;;1;39,1;22,07;incomplete;;;23,0;0,44
D012;670,341;1838;cardio;U-0247;;flexible;push;treadmill;;;True;;;;;;;not_completed;;;;
D012;670,498;1839;visit;U-0248;;intense;upper;gym;;;True;True;63,26;;1;;;rejected_capacity;;;;
D012;670,523;1840;registration;U-0247;R-02;flexible;;R-02;;;;;;;7;1,85;0,0;completed;;2,0;;
D012;670,845;1841;exercise;U-0231;;flexible;pull;seated_row;2,0;False;;;;15;15;6,312;3,08;completed;0,36;;0,55;
D012;671,001;1842;exercise;U-0238;;flexible;full_body;leg_press;1,0;False;;;;26;26;6,633;0,0;completed;0,301;;0,73;
D012;671,021;1843;exercise;U-0225;;standard;pull;seated_row;2,0;False;;;;29;29;7,226;5,2;completed;0,359;;0,25;
